entry_time,exit_time,direction,contracts,position_size,entry_price,exit_price,stop_loss,take_profit,pnl_ticks,pnl_points,pnl_dollars,commission,slippage_cost,net_pnl,exit_reason,strategy_type
2018-05-21T09:50:00-04:00,2018-05-21T11:10:00-04:00,long,1,1.0,6950.0,6923.75,6923.75,6999.875,-105.0,-26.25,-52.5,4.64,1.0,-58.14,Stop Loss,ema50_breakout
2018-05-22T09:50:00-04:00,2018-05-22T09:50:00-04:00,long,1,1.0,6943.5,6940.5,6940.5,6964.875,-12.0,-3.0,-6.0,4.64,1.0,-11.64,Stop Loss,ema50_breakout
2018-05-23T09:50:00-04:00,2018-05-23T14:05:00-04:00,long,1,1.0,6873.75,6916.125,6847.25,6916.125,169.5,42.38,84.75,4.64,1.0,79.11,Take Profit,ema50_breakout
2018-05-24T09:50:00-04:00,2018-05-24T10:55:00-04:00,short,1,1.0,6930.25,6896.5,6968.5,6896.5,135.0,33.75,67.5,4.64,1.0,61.86,Take Profit,ema50_breakout
2018-05-25T09:50:00-04:00,2018-05-25T15:50:00-04:00,long,1,1.0,6966.75,6965.5,6942.5,7003.125,-5.0,-1.25,-2.5,4.64,1.0,-8.14,End of Day,ema50_breakout
2018-05-28T09:50:00-04:00,2018-05-28T09:50:00-04:00,short,1,1.0,6979.25,6979.0,6979.0,6967.625,1.0,0.25,0.5,4.64,1.0,-5.14,Stop Loss,ema50_breakout
2018-05-29T09:50:00-04:00,2018-05-29T11:45:00-04:00,long,1,1.0,6946.5,6915.5,6915.5,6991.5,-124.0,-31.0,-62.0,4.64,1.0,-67.64,Stop Loss,ema50_breakout
2018-05-30T09:50:00-04:00,2018-05-30T09:50:00-04:00,long,1,1.0,6962.5,6951.25,6951.25,6984.625,-45.0,-11.25,-22.5,4.64,1.0,-28.14,Stop Loss,ema50_breakout
2018-05-31T09:50:00-04:00,2018-05-31T11:35:00-04:00,short,1,1.0,6985.5,6999.75,6999.75,6944.625,-57.0,-14.25,-28.5,4.64,1.0,-34.14,Stop Loss,ema50_breakout
2018-06-01T09:50:00-04:00,2018-06-01T10:50:00-04:00,long,1,1.0,7027.75,7065.625,7009.25,7065.625,151.5,37.88,75.75,4.64,1.0,70.11,Take Profit,ema50_breakout
2018-06-04T09:50:00-04:00,2018-06-04T15:50:00-04:00,long,1,1.0,7124.0,7147.75,7100.0,7163.0,95.0,23.75,47.5,4.64,1.0,41.86,End of Day,ema50_breakout
2018-06-05T09:50:00-04:00,2018-06-05T11:05:00-04:00,long,1,1.0,7167.75,7155.5,7155.5,7189.875,-49.0,-12.25,-24.5,4.64,1.0,-30.14,Stop Loss,ema50_breakout
2018-06-06T09:50:00-04:00,2018-06-06T10:00:00-04:00,short,1,1.0,7174.5,7152.75,7187.25,7152.75,87.0,21.75,43.5,4.64,1.0,37.86,Take Profit,ema50_breakout
2018-06-07T09:50:00-04:00,2018-06-07T10:20:00-04:00,short,1,1.0,7202.5,7167.625,7215.5,7167.625,139.5,34.88,69.75,4.64,1.0,64.11,Take Profit,ema50_breakout
2018-06-08T09:50:00-04:00,2018-06-08T10:30:00-04:00,long,1,1.0,7126.75,7111.0,7111.0,7154.125,-63.0,-15.75,-31.5,4.64,1.0,-37.14,Stop Loss,ema50_breakout
2018-06-11T09:50:00-04:00,2018-06-11T10:40:00-04:00,long,1,1.0,7166.5,7145.5,7145.5,7202.125,-84.0,-21.0,-42.0,4.64,1.0,-47.64,Stop Loss,ema50_breakout
2018-06-12T09:50:00-04:00,2018-06-12T09:50:00-04:00,long,1,1.0,7185.25,7179.25,7179.25,7207.375,-24.0,-6.0,-12.0,4.64,1.0,-17.64,Stop Loss,ema50_breakout
2018-06-13T09:50:00-04:00,2018-06-13T10:35:00-04:00,long,1,1.0,7225.75,7244.5,7213.5,7244.5,75.0,18.75,37.5,4.64,1.0,31.86,Take Profit,ema50_breakout
2018-06-14T09:50:00-04:00,2018-06-14T13:35:00-04:00,long,1,1.0,7249.5,7290.75,7234.75,7290.75,165.0,41.25,82.5,4.64,1.0,76.86,Take Profit,ema50_breakout
2018-06-18T09:50:00-04:00,2018-06-18T10:45:00-04:00,long,1,1.0,7235.0,7271.375,7208.75,7271.375,145.5,36.38,72.75,4.64,1.0,67.11,Take Profit,ema50_breakout
2018-06-19T09:50:00-04:00,2018-06-19T10:00:00-04:00,long,1,1.0,7216.75,7178.0,7178.0,7277.875,-155.0,-38.75,-77.5,4.64,1.0,-83.14,Stop Loss,ema50_breakout
2018-06-20T09:50:00-04:00,2018-06-20T10:30:00-04:00,long,1,1.0,7293.25,7283.25,7283.25,7324.75,-40.0,-10.0,-20.0,4.64,1.0,-25.64,Stop Loss,ema50_breakout
2018-06-21T09:50:00-04:00,2018-06-21T10:05:00-04:00,short,1,1.0,7312.0,7275.25,7329.75,7275.25,147.0,36.75,73.5,4.64,1.0,67.86,Take Profit,ema50_breakout
2018-06-22T09:50:00-04:00,2018-06-22T15:50:00-04:00,short,1,1.0,7226.75,7231.25,7268.25,7162.625,-18.0,-4.5,-9.0,4.64,1.0,-14.64,End of Day,ema50_breakout
2018-06-25T09:50:00-04:00,2018-06-25T11:30:00-04:00,short,1,1.0,7118.25,7046.625,7169.5,7046.625,286.5,71.62,143.25,4.64,1.0,137.61,Take Profit,ema50_breakout
2018-06-26T09:50:00-04:00,2018-06-26T10:45:00-04:00,long,1,1.0,7108.0,7061.25,7061.25,7175.875,-187.0,-46.75,-93.5,4.64,1.0,-99.14,Stop Loss,ema50_breakout
2018-06-27T09:50:00-04:00,2018-06-27T11:05:00-04:00,long,1,1.0,7133.0,7106.25,7106.25,7165.625,-107.0,-26.75,-53.5,4.64,1.0,-59.14,Stop Loss,ema50_breakout
2018-06-28T09:50:00-04:00,2018-06-28T09:55:00-04:00,short,1,1.0,6976.5,7016.75,7016.75,6918.375,-161.0,-40.25,-80.5,4.64,1.0,-86.14,Stop Loss,ema50_breakout
2018-06-29T09:50:00-04:00,2018-06-29T12:55:00-04:00,long,1,1.0,7108.75,7083.5,7083.5,7154.125,-101.0,-25.25,-50.5,4.64,1.0,-56.14,Stop Loss,ema50_breakout
2018-07-02T09:50:00-04:00,2018-07-02T14:05:00-04:00,long,1,1.0,7029.25,7081.75,6987.5,7081.75,210.0,52.5,105.0,4.64,1.0,99.36,Take Profit,ema50_breakout
2018-07-03T09:50:00-04:00,2018-07-03T12:50:00-04:00,short,1,1.0,7106.0,7043.75,7143.75,7043.75,249.0,62.25,124.5,4.64,1.0,118.86,Take Profit,ema50_breakout
2018-07-04T09:50:00-04:00,2018-07-04T18:00:00-04:00,short,1,1.0,7032.75,7041.0,7047.25,7017.375,-33.0,-8.25,-16.5,4.64,1.0,-22.14,End of Day,ema50_breakout
2018-07-05T09:50:00-04:00,2018-07-05T09:55:00-04:00,long,1,1.0,7091.75,7077.25,7077.25,7125.5,-58.0,-14.5,-29.0,4.64,1.0,-34.64,Stop Loss,ema50_breakout
2018-07-06T09:50:00-04:00,2018-07-06T11:30:00-04:00,long,1,1.0,7147.5,7200.0,7123.5,7200.0,210.0,52.5,105.0,4.64,1.0,99.36,Take Profit,ema50_breakout
